
ESTACION_ID;FECHA_MEDICION;CN_3;VIENTO_RAF;VIENTO_VEL;CN_4;LLUVIA_DIARIO;LLUVIA_FORM;SOL_DURACION;NIEVE_PROF;AVG_NUBES;AVG_PR_VAPOR;AVG_PR_ATM;AVG_TEMP;AVG_HUM;TEMP_MAX;TEMP_MIN;TEMP_MIN_BAJOSUELO;FINAL_REG
       3379;20100613;   10;   9.5;   2.5;   10;  28.0;   6;    0.000;   0;   8.0;  15.9;  952.50;   16.6;   84.00;   19.2;   13.7;   13.6;eor
       3379;20100614;   10;   7.4;   2.0;   10;   0.2;   6;    2.200;   0;   7.0;  15.2;  953.10;   16.6;   82.00;   21.3;   13.6;   12.9;eor
       3379;20100615;   10;   8.3;   3.2;   10;   1.0;   6;    0.000;   0;   6.9;  15.8;  955.30;   16.0;   87.00;   18.8;   13.3;   12.5;eor
       3379;20100616;   10;  11.9;   4.4;   10;  16.7;   6;    0.000;   0;   8.0;  14.0;  954.20;   13.3;   91.00;   15.7;   12.2;   12.1;eor
       3379;20100617;   10;   7.5;   2.8;   10;   1.8;   6;    0.000;   0;   7.8;  15.0;  952.20;   14.2;   92.00;   16.4;   12.7;   11.7;eor
       3379;20100618;   10;  12.9;   4.1;   10;   6.1;   6;    1.500;   0;   6.7;  13.3;  949.30;   13.2;   88.00;   16.1;   11.7;   10.2;eor
       3379;20100619;   10;   6.8;   2.3;   10;   9.4;   6;    0.500;   0;   7.8;  11.8;  946.70;   11.1;   90.00;   12.6;    8.8;    8.5;eor
       3379;20100620;   10;   7.9;   1.7;   10;   5.5;   6;    0.200;   0;   7.8;  10.8;  950.00;    9.9;   88.00;   12.6;    8.3;    8.1;eor
       3379;20100621;   10;   5.1;   1.8;   10;   0.1;   6;    0.400;   0;   7.6;  11.4;  956.40;   11.2;   86.00;   14.4;    9.3;    9.1;eor
       3379;20100622;   10;   5.1;   1.6;   10;   0.0;   0;    1.600;   0;   6.6;  10.8;  960.20;   13.2;   73.00;   17.0;    9.8;    8.7;eor
       3379;20100623;   10;   9.2;   2.0;   10;   0.0;   0;   10.200;   0;   2.5;  10.5;  960.00;   14.6;   66.00;   22.1;    7.6;    6.6;eor
       3379;20100624;   10;   6.3;   1.6;   10;   0.0;   0;    6.700;   0;   4.4;  11.1;  957.70;   16.7;   61.00;   22.9;   11.3;   10.7;eor
       3379;20100625;   10;  12.6;   2.5;   10;   1.2;   6;   12.500;   0;   3.3;  11.9;  955.20;   19.4;   55.00;   25.5;   12.6;   10.6;eor
       3379;20100626;   10;   6.1;   1.7;   10;   0.0;   0;   13.200;   0;   2.2;  14.5;  955.40;   19.8;   66.00;   26.8;   13.7;   13.2;eor
       3379;20100627;   10;   6.3;   1.9;   10;   0.0;   0;   12.700;   0;   1.4;  14.5;  957.60;   20.5;   63.00;   27.4;   13.5;   12.6;eor
       3379;20100628;   10;   7.4;   1.8;   10;   0.0;   0;   14.400;   0;   0.5;  13.7;  958.40;   20.7;   60.00;   27.5;   13.6;   12.4;eor
       3379;20100629;   10;   6.6;   1.8;   10;   5.1;   6;   13.300;   0;   2.0;  12.8;  957.90;   22.4;   52.00;   29.4;   14.4;   12.9;eor
       3379;20100630;   10;   9.6;   2.5;   10;   0.0;   0;    9.700;   0;   4.7;  16.3;  958.30;   22.6;   61.00;   28.7;   16.9;   16.2;eor
       3379;20100701;   10;   5.9;   1.8;   10;   0.0;   0;   11.400;   0;   3.2;  16.9;  957.00;   22.5;   64.00;   28.8;   16.4;   15.5;eor
       3379;20100702;   10;   6.5;   1.8;   10;   0.0;   0;   13.700;   0;   2.0;  15.7;  956.90;   23.7;   58.00;   30.5;   16.0;   15.0;eor
       3379;20100703;   10;   7.4;   1.7;   10;   0.0;   0;   14.200;   0;   1.0;  15.4;  957.10;   24.3;   55.00;   31.5;   16.2;   15.2;eor
       3379;20100704;   10;  11.1;   3.6;   10;  14.3;   6;    7.800;   0;   5.8;  18.3;  958.60;   22.7;   67.00;   27.2;   17.8;   17.6;eor
       3379;20100705;   10;   9.8;   3.2;   10;   0.0;   0;    9.900;   0;   4.2;  17.1;  958.20;   22.5;   65.00;   27.7;   18.3;   17.6;eor
       3379;20100706;   10;  12.5;   3.5;   10;   0.0;   6;    7.300;   0;   6.1;  12.6;  960.50;   19.6;   56.00;   23.2;   16.0;   15.5;eor
       3379;20100707;   10;   8.3;   2.0;   10;   0.0;   0;   13.200;   0;   2.8;   9.6;  962.10;   19.0;   46.00;   24.0;   13.6;   12.7;eor
       3379;20100708;   10;   7.2;   2.2;   10;   0.0;   0;   15.100;   0;   0.5;  11.4;  960.90;   21.1;   48.00;   27.9;   12.4;   11.4;eor
       3379;20100709;   10;   6.4;   2.0;   10;   0.0;   0;   13.800;   0;   1.3;  13.5;  960.40;   24.3;   48.00;   32.8;   15.1;   14.0;eor
       3379;20100710;   10;   7.1;   2.1;   10;   0.0;   0;   14.300;   0;   1.8;  14.9;  959.40;   25.7;   49.00;   32.9;   17.7;   16.8;eor
       3379;20100711;   10;  10.1;   2.4;   10;   0.0;   0;   14.000;   0;   2.6;  16.6;  957.50;   25.8;   53.00;   32.5;   18.1;   16.9;eor
       3379;20100712;   10;  17.2;   2.8;   10;   1.1;   6;   11.400;   0;   2.9;  16.8;  954.80;   26.0;   52.00;   32.4;   19.2;   17.6;eor
       3379;20100713;   10;   7.7;   2.3;   10;   0.0;   0;   13.400;   0;   5.0;  16.0;  953.30;   24.3;   54.00;   30.3;   18.2;   17.0;eor
       3379;20100714;   10;  12.4;   2.6;   10;  10.3;   6;    9.900;   0;   3.3;  17.0;  950.60;   26.7;   52.00;   33.7;   18.3;   17.3;eor
       3379;20100715;   10;  11.1;   2.4;   10;   0.0;   0;    2.200;   0;   6.0;  19.5;  955.60;   21.9;   75.00;   25.5;   18.6;   17.8;eor
       3379;20100716;   10;   6.4;   2.0;   10;   0.7;   6;   11.300;   0;   3.4;  20.7;  955.80;   25.2;   67.00;   32.1;   18.0;   17.0;eor
       3379;20100717;   10;  14.9;   3.3;   10;  21.2;   6;    3.100;   0;   6.8;  18.1;  958.80;   20.7;   76.00;   26.9;   13.7;   13.6;eor
       3379;20100718;   10;   6.8;   2.4;   10;   0.0;   6;    1.900;   0;   6.9;  15.1;  964.70;   16.6;   80.00;   21.5;   14.0;   13.3;eor
       3379;20100719;   10;   9.3;   3.2;   10;   0.0;   0;   14.600;   0;   1.0;  13.2;  961.50;   19.2;   62.00;   25.0;   13.3;   12.2;eor
       3379;20100720;   10;   8.3;   2.4;   10;   0.0;   0;   14.300;   0;   1.1;  15.4;  954.90;   20.9;   65.00;   28.3;   13.9;   12.8;eor
       3379;20100721;   10;   9.3;   1.8;   10;   0.8;   6;   11.000;   0;   2.3;  16.9;  951.20;   24.4;   60.00;   32.4;   15.9;   14.8;eor
       3379;20100722;   10;  20.3;   2.7;   10;   6.9;   6;   10.100;   0;   4.8;  18.3;  953.20;   23.2;   67.00;   30.6;   17.6;   17.4;eor
       3379;20100723;   10;  13.4;   2.9;   10;  38.2;   6;    0.000;   0;   7.8;  18.2;  955.80;   17.6;   91.00;   20.9;   13.8;   13.3;eor
       3379;20100724;   10;  10.6;   4.0;   10;  21.3;   6;    0.000;   0;   7.8;  14.7;  957.70;   13.7;   93.00;   15.2;   12.7;   12.1;eor
       3379;20100725;   10;  10.6;   3.5;   10;   0.0;   0;    9.600;   0;   4.9;  11.2;  955.70;   15.9;   65.00;   21.0;   12.5;   11.7;eor
       3379;20100726;   10;  11.5;   2.4;   10;   6.6;   6;    4.800;   0;   6.1;  12.8;  953.60;   16.0;   71.00;   21.0;   12.3;   10.3;eor
       3379;20100727;   10;   9.7;   2.7;   10;  26.9;   6;    0.500;   0;   7.3;  15.1;  956.20;   14.8;   90.00;   17.9;   13.6;   12.5;eor
       3379;20100728;   10;  11.3;   3.6;   10;   0.2;   6;    5.300;   0;   5.6;  14.2;  956.50;   17.1;   74.00;   21.9;   12.0;   10.9;eor
       3379;20100729;   10;  14.2;   3.0;   10;   7.6;   6;    1.700;   0;   6.4;  14.3;  951.50;   15.2;   82.00;   18.1;   12.6;   12.6;eor
       3379;20100730;   10;  11.9;   2.7;   10;   5.1;   6;    2.100;   0;   5.9;  13.1;  954.90;   14.2;   82.00;   19.5;   11.6;   10.2;eor
       3379;20100731;   10;   8.8;   2.1;   10;   0.0;   0;   14.100;   0;   0.9;  12.6;  957.00;   17.2;   67.00;   24.7;    9.9;    8.9;eor
       3379;20100801;   10;  15.8;   1.8;   10;   9.3;   6;   14.200;   0;   1.2;  13.6;  955.90;   21.5;   57.00;   29.2;   12.4;   11.4;eor
       3379;20100802;   10;   7.9;   2.4;   10;  21.5;   6;    3.000;   0;   6.8;  18.5;  955.50;   18.8;   86.00;   23.0;   15.7;   15.4;eor
       3379;20100803;   10;  10.2;   3.2;   10;   0.0;   6;    1.200;   0;   7.2;  15.5;  954.40;   16.9;   81.00;   20.9;   14.1;   12.9;eor
       3379;20100804;   10;   4.9;   1.5;   10;   0.0;   0;    9.700;   0;   3.7;  12.7;  952.00;   17.6;   66.00;   22.8;   11.8;   10.7;eor
       3379;20100805;   10;   7.2;   2.2;   10;  19.9;   6;    0.000;   0;   7.4;  14.8;  947.70;   15.4;   85.00;   18.5;   13.3;   12.1;eor
       3379;20100806;   10;  12.9;   5.0;   10;  49.2;   6;    0.000;   0;   7.9;  13.9;  953.70;   12.5;   95.00;   13.5;   11.7;   11.6;eor
       3379;20100807;   10;   8.2;   3.1;   10;   3.2;   6;    3.300;   0;   5.8;  13.7;  958.00;   15.0;   82.00;   20.9;   11.6;   11.3;eor
       3379;20100808;   10;  19.2;   2.3;   10;  13.0;   6;    3.600;   0;   6.3;  14.9;  957.30;   16.4;   80.00;   23.2;   12.9;   11.3;eor
       3379;20100809;   10;   5.4;   1.9;   10;   0.0;   0;   10.800;   0;   2.5;  13.9;  957.20;   17.8;   71.00;   24.2;   12.4;   11.1;eor
       3379;20100810;   10;   5.9;   1.8;   10;   0.0;   0;   10.500;   0;   3.2;  14.7;  955.90;   19.5;   67.00;   26.1;   13.0;   11.9;eor
       3379;20100811;   10;   7.3;   2.2;   10;   0.0;   6;    5.700;   0;   6.8;  15.8;  954.90;   21.7;   62.00;   26.4;   17.0;   15.2;eor
       3379;20100812;   10;  10.6;   2.7;   10;   3.7;   6;    1.500;   0;   7.2;  17.0;  953.40;   19.0;   78.00;   23.6;   16.3;   16.1;eor
       3379;20100813;   10;   5.7;   1.7;   10;   1.5;   6;    0.600;   0;   7.8;  16.0;  955.70;   16.8;   84.00;   20.6;   14.1;   13.4;eor
       3379;20100814;   10;   9.9;   2.8;   10;   0.3;   6;    4.000;   0;   7.2;  15.9;  953.70;   16.8;   84.00;   21.5;   12.8;   12.9;eor
       3379;20100815;   10;  12.0;   3.5;   10;   2.8;   6;    4.500;   0;   6.3;  14.6;  950.90;   17.4;   75.00;   22.2;   13.6;   12.5;eor
       3379;20100816;   10;  14.3;   4.0;   10;   6.9;   6;    3.100;   0;   7.1;  12.2;  953.40;   15.0;   72.00;   18.7;   12.9;   12.0;eor
       3379;20100817;   10;  18.3;   5.4;   10;   2.2;   6;    1.600;   0;   7.6;  12.5;  953.10;   15.2;   73.00;   19.5;   12.8;   12.0;eor
       3379;20100818;   10;  13.1;   2.8;   10;   0.1;   6;    0.000;   0;   7.4;  12.8;  951.90;   17.1;   65.00;   19.5;   14.3;   13.0;eor
       3379;20100819;   10;  10.6;   2.7;   10;   0.0;   6;    3.000;   0;   6.0;  14.7;  956.70;   17.4;   75.00;   22.6;   13.3;   11.9;eor
       3379;20100820;   10;   5.6;   1.7;   10;   0.0;   0;   12.400;   0;   3.9;  16.0;  960.60;   19.9;   71.00;   27.5;   12.3;   11.1;eor
       3379;20100821;   10;   5.1;   1.8;   10;   0.0;   0;   11.800;   0;   2.0;  18.2;  963.50;   22.0;   71.00;   28.9;   16.2;   15.2;eor
       3379;20100822;   10;   7.1;   1.8;   10;   0.0;   6;   13.000;   0;   2.1;  18.1;  958.00;   23.8;   64.00;   31.2;   16.9;   15.9;eor
       3379;20100823;   10;  13.5;   2.4;   10;   7.9;   6;    3.100;   0;   6.0;  17.5;  950.20;   22.6;   65.00;   27.9;   17.4;   16.2;eor
       3379;20100824;   10;  21.0;   3.7;   10;   6.9;   8;    3.300;   0;   6.3;  17.6;  951.90;   19.4;   78.00;   25.4;   14.2;   12.9;eor
       3379;20100825;   10;   7.5;   2.1;   10;   0.0;   6;    9.900;   0;   5.1;  12.3;  957.90;   17.6;   63.00;   22.8;   13.0;   11.5;eor
       3379;20100826;   10;  12.8;   3.5;   10;   2.5;   6;   10.800;   0;   4.2;  15.7;  953.50;   23.4;   55.00;   30.2;   17.4;   15.7;eor
       3379;20100827;   10;  13.1;   4.5;   10;  11.0;   6;    3.200;   0;   6.6;  17.3;  947.90;   20.3;   73.00;   23.6;   15.3;   14.9;eor
       3379;20100828;   10;  10.6;   4.0;   10;   0.6;   6;    2.500;   0;   6.5;  12.7;  954.20;   13.7;   81.00;   16.2;   10.9;    9.4;eor
       3379;20100829;   10;  11.7;   3.9;   10;   6.4;   8;    5.500;   0;   5.6;  10.4;  955.30;   13.6;   68.00;   17.3;   10.2;    9.1;eor
       3379;20100830;   10;  19.6;   5.9;   10;  16.3;   6;    1.400;   0;   7.4;  10.3;  950.60;   10.2;   83.00;   13.1;    8.5;    8.0;eor
       3379;20100831;   10;  12.2;   3.8;   10;   0.4;   6;    2.400;   0;   6.8;  10.6;  957.70;   10.5;   84.00;   14.6;    8.0;    7.4;eor
       3379;20100901;   10;   7.6;   2.0;   10;   0.0;   0;    3.500;   0;   4.9;  10.1;  958.00;   11.3;   77.00;   17.6;    7.2;    5.9;eor
       3379;20100902;   10;   6.6;   1.8;   10;   0.4;   6;   11.300;   0;   3.3;  10.4;  956.90;   13.5;   70.00;   19.9;    6.4;    5.4;eor
       3379;20100903;   10;   5.8;   1.8;   10;   0.8;   6;    4.100;   0;   6.6;  12.6;  957.80;   14.7;   77.00;   19.2;   11.8;   11.0;eor
       3379;20100904;   10;   7.6;   1.6;   10;   2.2;   6;    1.300;   0;   6.9;  13.1;  957.40;   13.6;   84.00;   17.4;    9.9;    9.1;eor
       3379;20100905;   10;   8.9;   2.5;   10;   0.0;   0;    9.700;   0;   2.3;  10.6;  958.60;   12.5;   75.00;   18.4;    7.8;    6.5;eor
       3379;20100906;   10;  11.2;   3.7;   10;   0.1;   6;   12.300;   0;   1.6;   8.8;  955.70;   12.0;   65.00;   18.1;    6.0;    4.8;eor
       3379;20100907;   10;   6.8;   2.7;   10;   0.3;   6;    2.600;   0;   7.0;  12.1;  947.80;   13.8;   76.00;   18.8;    9.4;    8.7;eor
       3379;20100908;   10;   9.1;   3.0;   10;   4.5;   6;    0.000;   0;   7.8;  13.5;  946.50;   13.1;   89.00;   15.5;   11.2;   10.6;eor
       3379;20100909;   10;  11.3;   2.9;   10;   0.0;   6;    3.300;   0;   5.1;  11.9;  955.50;   13.8;   76.00;   18.3;    9.9;    8.3;eor
       3379;20100910;   10;   7.7;   1.9;   10;   0.0;   6;    6.100;   0;   4.6;  12.1;  961.40;   14.1;   76.00;   19.1;    8.8;    7.4;eor
       3379;20100911;   10;   6.7;   1.8;   10;   0.0;   0;   10.200;   0;   2.0;  11.9;  960.20;   15.0;   72.00;   22.1;    9.2;    7.7;eor
       3379;20100912;   10;   9.5;   1.8;   10;   5.5;   6;   11.700;   0;   2.8;  11.6;  957.90;   15.0;   71.00;   22.6;    8.1;    6.9;eor
       3379;20100913;   10;  11.8;   3.6;   10;   2.2;   6;    0.000;   0;   7.9;  13.2;  963.20;   12.4;   91.00;   14.9;   11.5;   10.8;eor
       3379;20100914;   10;   7.0;   2.4;   10;   0.0;   6;    2.000;   0;   5.4;  11.7;  962.50;   13.6;   76.00;   16.9;    8.7;    7.3;eor
       3379;20100915;   10;  13.9;   4.2;   10;   0.4;   6;    3.100;   0;   6.8;  10.5;  954.00;   16.3;   58.00;   21.7;   12.2;   10.0;eor
       3379;20100916;   10;   9.3;   2.9;   10;   0.0;   0;    2.600;   0;   6.9;  12.1;  952.20;   13.8;   77.00;   17.0;   11.4;   10.0;eor
       3379;20100917;   10;   7.9;   2.1;   10;   0.0;   0;    0.400;   0;   7.2;  10.8;  953.40;   13.1;   72.00;   15.8;   10.3;    9.4;eor
       3379;20100918;   10;   6.3;   1.8;   10;   0.0;   0;    5.100;   0;   5.5;   9.5;  955.60;   11.9;   70.00;   16.1;    7.4;    5.9;eor
       3379;20100919;   10;   7.7;   1.6;   10;   0.0;   0;    9.000;   0;   2.6;   8.8;  957.50;   10.7;   71.00;   16.4;    6.8;    5.6;eor
       3379;20100920;   10;   4.9;   1.5;   10;   0.0;   0;   11.800;   0;   1.1;   9.8;  957.70;   12.6;   70.00;   20.4;    5.4;    4.2;eor
       3379;20100921;   10;   6.2;   1.9;   10;   0.0;   0;   11.800;   0;   0.8;  11.1;  959.30;   14.6;   70.00;   22.7;    7.5;    6.3;eor
       3379;20100922;   10;   8.0;   1.8;   10;   0.0;   0;   11.700;   0;   2.4;  12.0;  959.60;   14.0;   77.00;   22.8;    6.6;    5.3;eor
       3379;20100923;   10;   5.5;   1.7;   10;   0.0;   0;   10.800;   0;   2.5;  13.8;  954.30;   16.8;   75.00;   25.0;    9.6;    8.6;eor
       3379;20100924;   10;  16.7;   2.5;   10;  19.8;   6;    9.600;   0;   5.1;  13.0;  944.50;   16.1;   75.00;   23.9;   10.7;    9.5;eor
       3379;20100925;   10;  11.3;   3.7;   10;  10.3;   6;    0.100;   0;   7.9;  11.3;  942.50;   10.2;   91.00;   13.1;    7.3;    7.0;eor
       3379;20100926;   10;   7.8;   2.8;   10;   0.0;   0;    1.400;   0;   6.9;   8.8;  948.10;    9.1;   77.00;   12.6;    7.0;    6.0;eor
       3379;20100927;   10;   8.3;   2.7;   10;   0.0;   0;    5.900;   0;   5.0;   8.5;  950.40;    9.9;   71.00;   14.3;    6.4;    4.8;eor
       3379;20100928;   10;   8.8;   3.2;   10;   1.3;   6;    0.000;   0;   7.9;   9.2;  954.90;    9.4;   78.00;   11.4;    7.7;    6.4;eor
       3379;20100929;   10;   5.9;   2.2;   10;   1.1;   6;    1.600;   0;   7.3;  10.3;  957.40;   10.0;   85.00;   15.1;    8.2;    7.0;eor
       3379;20100930;   10;   5.1;   1.7;   10;   0.7;   6;    0.600;   0;   6.7;  10.1;  955.90;   10.8;   80.00;   14.4;    5.9;    4.8;eor
       3379;20101001;   10;   8.7;   2.0;    9;   0.2;   4;    0.800;   0;   5.8;  11.6;  954.00;   11.1;   88.00;   14.0;    6.8;    5.8;eor
       3379;20101002;   10;   5.0;   1.7;    9;   0.0;   4;    0.900;-999;   5.3;  11.4;  955.00;   11.7;   84.00;   18.3;    5.7;    4.5;eor
       3379;20101003;   10;   7.6;   2.7;    9;   0.0;   0;    9.400;-999;   2.0;  12.3;  951.00;   12.9;   84.00;   19.5;    7.9;    6.8;eor
       3379;20101004;   10;   8.1;   2.5;    9;   0.2;   4;    9.000;   0;   2.6;  13.1;  945.00;   14.4;   81.00;   22.2;    9.3;    8.7;eor
       3379;20101005;   10;   7.4;   1.9;    9;   7.9;   4;    0.300;   0;   6.9;  14.3;  948.80;   13.7;   91.00;   17.3;   10.1;    9.0;eor
       3379;20101006;   10;   7.0;   2.2;    9;   0.0;   4;    0.900;   0;   7.0;  14.4;  954.20;   14.0;   90.00;   16.7;   12.4;   10.8;eor
       3379;20101007;   10;   6.7;   2.4;    9;   0.0;   4;    0.000;   0;   7.9;  13.6;  959.00;   13.0;   91.00;   14.0;   11.9;   12.0;eor
       3379;20101008;   10;   6.0;   2.2;    9;   0.0;   4;    3.500;   0;   4.5;  12.2;  958.50;   12.0;   88.00;   16.6;    7.4;    6.0;eor
       3379;20101009;   10;   8.2;   2.7;    9;   0.0;   0;    6.200;   0;   5.0;   8.7;  955.90;   10.2;   72.00;   16.5;    6.2;    4.9;eor
       3379;20101010;   10;  11.6;   3.5;    9;   0.0;   0;   10.600;   0;   0.8;   7.5;  950.50;    9.2;   67.00;   15.4;    3.9;    2.4;eor
       3379;20101011;   10;  11.3;   3.7;    9;   0.0;   0;   10.600;   0;   0.0;   7.4;  949.80;    9.5;   65.00;   16.4;    4.3;    2.4;eor
       3379;20101012;   10;   7.1;   2.0;    9;   0.0;   0;   10.200;   0;   0.0;   8.2;  951.80;    8.0;   78.00;   14.8;    3.2;    1.2;eor
       3379;20101013;   10;   6.5;   2.1;    9;   0.0;   0;    0.400;   0;   4.3;   8.4;  951.50;    6.0;   90.00;    9.3;    2.6;    1.3;eor
       3379;20101014;   10;   3.9;   1.1;    9;   0.0;   0;    0.100;   0;   7.5;   8.3;  952.50;    7.4;   81.00;   10.3;    4.4;    4.1;eor
       3379;20101015;   10;   4.6;   1.6;    9;   0.0;   0;    0.000;   0;   7.8;   8.2;  951.50;    6.6;   84.00;    8.1;    5.1;    5.3;eor
       3379;20101016;   10;   6.5;   1.9;    9;   2.6;   4;    0.000;   0;   7.7;   8.2;  948.70;    6.3;   86.00;    7.1;    5.4;    4.9;eor
       3379;20101017;   10;   9.1;   2.9;    9;   4.5;   4;    0.000;   0;   8.0;   8.6;  953.00;    6.0;   93.00;    7.2;    5.2;    5.1;eor
       3379;20101018;   10;   4.5;   1.7;    9;   0.2;   4;    0.000;   0;   7.9;   8.1;  957.00;    5.3;   91.00;    6.3;    4.4;    3.9;eor
       3379;20101019;   10;  12.5;   3.9;    9;   4.8;   4;    4.400;   0;   6.6;   7.5;  950.20;    6.8;   77.00;   10.8;    2.7;    1.4;eor
       3379;20101020;   10;  13.2;   4.3;    9;   9.9;   4;    0.400;   0;   6.9;   7.5;  949.50;    4.9;   87.00;    6.9;    2.4;    2.2;eor
       3379;20101021;   10;  10.5;   3.1;    9;   0.0;   4;    4.300;   0;   3.8;   6.1;  962.00;    3.3;   80.00;    7.4;   -1.4;   -2.9;eor
       3379;20101022;   10;   5.2;   1.8;    9;   0.0;   4;    6.600;   0;   3.5;   6.3;  959.90;    4.8;   75.00;    9.8;   -1.8;   -3.1;eor
       3379;20101023;   10;   6.2;   2.7;    9;   0.0;   4;    0.200;   0;   7.0;   8.1;  952.50;    9.6;   68.00;   12.4;    7.1;    5.1;eor
       3379;20101024;   10;  11.6;   3.0;    9;  12.3;   4;    0.000;   0;   6.7;   8.1;  950.00;    7.0;   81.00;    9.5;    4.7;    4.4;eor
       3379;20101025;   10;   8.4;   2.5;    9;   0.0;   4;    0.000;   0;   7.5;   7.4;  956.40;    4.2;   89.00;    4.9;    1.9;    0.9;eor
       3379;20101026;   10;   5.0;   1.4;    9;   0.0;   0;    7.300;   0;   3.6;   5.9;  965.20;    3.5;   77.00;    7.8;   -0.7;   -2.2;eor
       3379;20101027;   10;   5.2;   1.7;    9;   0.0;   0;    9.000;   0;   0.9;   5.7;  964.20;    4.0;   73.00;   10.0;   -0.9;   -2.8;eor
       3379;20101028;   10;   6.3;   1.6;    9;   0.0;   4;    3.700;   0;   5.9;   6.5;  961.30;    7.6;   65.00;   13.9;    1.4;    0.2;eor
       3379;20101029;   10;   6.1;   2.1;    9;   0.0;   0;    9.800;   0;   0.5;   8.5;  954.10;    9.7;   73.00;   18.0;    3.0;    0.7;eor
       3379;20101030;   10;   6.2;   1.8;    9;   0.0;   0;    4.700;   0;   3.4;   8.1;  946.70;    8.2;   76.00;   18.1;    1.7;    0.0;eor
       3379;20101031;   10;  10.9;   2.8;    9;   0.0;   0;    3.800;   0;   3.8;   8.6;  942.00;   12.4;   61.00;   16.4;    7.0;    5.0;eor
       3379;20101101;   10;  10.1;   2.5;    9;   0.0;   0;    0.100;   0;   5.0;   9.3;  945.90;   13.4;   62.00;   16.6;    7.9;    6.1;eor
       3379;20101102;   10;   8.3;   2.5;    9;   0.0;   0;    0.000;   0;   6.9;   9.6;  954.70;    8.0;   89.00;    9.1;    6.1;    5.5;eor
       3379;20101103;   10;  11.6;   3.5;    9;   0.0;   0;    5.200;   0;   3.9;   9.6;  958.40;   10.8;   75.00;   15.5;    6.0;    3.1;eor
       3379;20101104;   10;  15.7;   5.1;    9;   0.0;   0;    8.300;   0;   2.4;  10.9;  964.50;   14.4;   67.00;   18.1;   12.0;   10.1;eor
       3379;20101105;   10;  19.1;   4.9;    9;   0.0;   0;    6.900;   0;   2.6;  11.5;  964.10;   13.7;   74.00;   17.5;   11.4;    9.0;eor
       3379;20101106;   10;  14.1;   4.4;    9;   0.0;   0;    0.000;   0;   7.0;  10.1;  955.20;   12.4;   70.00;   13.5;   11.2;   10.1;eor
       3379;20101107;   10;  12.2;   3.2;    9;   8.2;   4;    0.000;   0;   7.3;   9.1;  940.60;   10.1;   74.00;   13.9;    4.7;    4.2;eor
       3379;20101108;   10;   6.8;   2.3;    9;   0.7;   4;    0.000;   0;   5.7;   7.1;  927.10;    4.4;   85.00;    5.7;    2.3;    0.7;eor
       3379;20101109;   10;   5.1;   1.9;    9;   0.0;   0;    8.400;   0;   3.4;   7.0;  921.90;    4.6;   84.00;    8.8;    1.4;   -0.7;eor
       3379;20101110;   10;  13.3;   1.9;    9;   1.5;   4;    5.300;   0;   3.6;   7.1;  932.20;    5.8;   79.00;   12.4;   -0.2;   -2.0;eor
